timestamp,tracking_ms,estimator_ms,total_ms,observations
1598870270.988248825,1.306066,1.598679,2.907405,342
1598870271.022292376,1.325895,2.045485,3.372590,342
1598870271.055101395,1.313776,1.741531,3.056977,342
1598870271.089277267,1.223664,1.584579,2.809584,342
1598870271.122081518,1.357466,1.569048,2.927874,342
1598870271.154322386,1.293696,3.097946,4.392332,342
1598870271.189569473,1.244265,3.651963,4.897328,342
1598870271.222035885,1.321636,3.187007,4.509983,342
1598870271.255455017,1.361056,3.790475,5.152901,342
1598870271.289762259,1.256154,3.606673,4.865478,342
1598870271.322024345,1.305555,3.098307,4.405512,342
1598870271.353850365,1.079223,2.437489,3.518152,342
1598870271.388486862,1.236075,1.541538,2.778973,342
1598870271.421289444,1.291755,2.028394,3.321239,342
1598870271.455133915,1.182874,1.717610,2.902074,342
1598870271.489500999,1.187484,1.581288,2.769822,342
1598870271.522252083,1.172024,1.577808,2.750692,342
1598870271.556567907,1.235285,3.072576,4.308421,342
1598870271.589373589,1.261305,3.929966,5.193801,342
1598870271.621632099,1.284545,3.200248,4.486323,342
1598870271.655414820,1.133923,3.653024,4.788337,342
1598870271.691372156,1.189254,3.370200,4.560994,342
1598870271.722838402,1.205365,3.155997,4.363612,342
1598870271.755457640,1.150254,2.436239,3.588293,342
1598870271.789061308,1.205334,1.550598,2.757822,342
1598870271.822184563,1.163614,2.011983,3.176997,342
1598870271.854390860,1.125174,1.760210,2.886714,342
1598870271.888784170,1.457687,1.693460,3.153527,342
1598870271.921545267,1.182224,1.590339,2.774023,342
1598870271.956482649,1.114324,3.105296,4.220460,342
1598870271.989571810,1.095233,3.676273,4.772636,342
1598870272.024050951,1.213574,3.158767,4.373751,342
1598870272.055945158,1.183834,3.529982,4.715086,342
1598870272.089348316,1.179884,3.474451,4.655455,342
1598870272.123715639,1.199295,3.125847,4.326622,342
1598870272.156658649,1.137244,2.444449,3.582953,342
1598870272.190157890,1.189874,1.521128,2.712002,342
1598870272.224331141,1.470208,1.991913,3.462921,342
1598870272.257897854,1.162154,1.695930,2.859894,342
1598870272.291912079,1.220095,1.572688,2.793863,342
1598870272.324353695,1.310845,1.527748,2.839333,342
1598870272.357655525,1.133544,2.993525,4.127849,342
1598870272.392362118,1.225555,3.699324,4.925779,342
1598870272.424972534,1.366016,3.103437,4.470563,342
1598870272.459047318,1.167504,3.593083,4.761857,342
1598870272.492459059,1.320725,3.438431,4.760286,342
1598870272.526259661,1.294865,3.002076,4.298461,342
1598870272.560506821,1.229564,2.412369,3.643283,342
1598870272.593459845,1.437957,2.188536,3.628323,342
1598870272.625314236,1.572888,1.781851,3.355980,342
1598870272.659454584,1.174964,1.689880,2.866014,342
1598870272.692909002,1.215754,1.571499,2.788223,342
1598870272.726091385,1.397397,1.603169,3.001876,342
1598870272.761254072,1.574329,3.100187,4.675686,342
1598870272.793038130,1.422756,4.209160,5.633046,342
1598870272.827961206,1.414537,3.479221,4.895648,342
1598870272.859704494,1.245754,3.651664,4.899128,342
1598870272.893431664,1.311525,3.482752,4.795767,342
1598870272.927000523,1.206144,3.072536,4.280031,342
1598870272.959791422,1.217184,2.660842,3.879296,342
1598870272.998901606,1.270025,1.592269,2.863514,342
1598870273.025075912,1.225634,1.589819,2.816353,342
1598870273.058617830,1.223605,1.706560,2.931245,342
1598870273.092261791,1.196324,1.746631,2.944305,342
1598870273.126630783,1.251945,1.602539,2.855674,342
1598870273.158624887,1.162744,3.156357,4.320131,342
1598870273.193112612,1.261505,3.910136,5.173091,342
1598870273.226768494,1.298255,3.128167,4.427982,342
1598870273.259099483,1.210674,3.684864,4.896808,342
1598870273.292856455,1.307286,3.470971,4.779557,342
1598870273.326257944,1.222604,3.246869,4.472363,342
1598870273.360295296,1.270464,2.781613,4.053557,342
1598870273.393153667,1.308976,1.602779,2.913635,342
1598870273.426706314,1.254645,1.586219,2.842654,342
1598870273.459597349,1.166984,1.689550,2.858244,342
1598870273.492785215,1.334595,1.485088,2.821103,342
1598870273.526289940,1.228574,1.434947,2.664831,342
1598870273.563019514,1.296906,3.167557,4.465913,342
1598870273.593150139,1.272075,3.785595,5.059280,342
1598870273.626194477,1.297355,3.052206,4.351251,342
