# timestamp (sec),tracking,propagation,msckf update,slam update,slam delayed,re-tri & marg,total
1403637238.988312005996704,0.00205,0.00009,0.00063,0.00324,0.00071,0.00097,0.00769
1403637239.038311719894409,0.00244,0.00015,0.00056,0.00335,0.00148,0.00128,0.00925
1403637239.088312625885010,0.00359,0.00018,0.00166,0.00319,0.00150,0.00118,0.01129
1403637239.138314723968506,0.00283,0.00016,0.00401,0.00361,0.00000,0.00177,0.01239
1403637239.188316106796265,0.00235,0.00016,0.00020,0.00392,0.00000,0.00122,0.00785
1403637239.238326072692871,0.00241,0.00012,0.00509,0.00306,0.00241,0.00116,0.01424
1403637239.288326025009155,0.00231,0.00014,0.00026,0.00303,0.00000,0.00110,0.00685
1403637239.338327169418335,0.00193,0.00010,0.00069,0.00282,0.00107,0.00090,0.00752
1403637239.388327121734619,0.00180,0.00010,0.00085,0.00291,0.00037,0.00093,0.00695
1403637239.438326358795166,0.00161,0.00009,0.00108,0.00301,0.00044,0.00091,0.00713
1403637239.488327980041504,0.00188,0.00009,0.00320,0.00276,0.00277,0.00085,0.01156
1403637239.538328647613525,0.00164,0.00009,0.00126,0.00330,0.00000,0.00081,0.00711
1403637239.588328123092651,0.00211,0.00011,0.00161,0.00302,0.00002,0.00088,0.00774
1403637239.638331413269043,0.00203,0.00009,0.00562,0.00258,0.00301,0.00081,0.01415
1403637239.688331604003906,0.00188,0.00009,0.00103,0.00284,0.00000,0.00121,0.00705
1403637239.738332986831665,0.00182,0.00011,0.00057,0.00240,0.00340,0.00100,0.00930
1403637239.788333177566528,0.00174,0.00009,0.00027,0.00214,0.00000,0.00088,0.00511
1403637239.838333606719971,0.00191,0.00010,0.00052,0.00156,0.00411,0.00077,0.00897
1403637239.888333559036255,0.00139,0.00009,0.00058,0.00154,0.00002,0.00075,0.00437
1403637239.938333034515381,0.00236,0.00009,0.00069,0.00133,0.00002,0.00084,0.00532
1403637239.988332748413086,0.00184,0.00008,0.00007,0.00138,0.00055,0.00084,0.00476
1403637240.038332462310791,0.00141,0.00009,0.00043,0.00110,0.00000,0.00092,0.00396
1403637240.088332653045654,0.00175,0.00008,0.00027,0.00064,0.00012,0.00082,0.00368
1403637240.138334035873413,0.00195,0.00009,0.00097,0.00047,0.00996,0.00085,0.01428
1403637240.188334941864014,0.00153,0.00009,0.00071,0.00159,0.00002,0.00085,0.00480
1403637240.238338947296143,0.00188,0.00009,0.00123,0.00143,0.00240,0.00128,0.00831
1403637240.288342475891113,0.00239,0.00012,0.00158,0.00170,0.00000,0.00109,0.00689
1403637240.338345766067505,0.00164,0.00008,0.00023,0.00159,0.00030,0.00082,0.00467
1403637240.388349533081055,0.00235,0.00013,0.00041,0.00145,0.00323,0.00084,0.00841
1403637240.438350915908813,0.00274,0.00016,0.00080,0.00163,0.00065,0.00124,0.00722
1403637240.488353252410889,0.00211,0.00013,0.00195,0.00165,0.00583,0.00100,0.01267
1403637240.538351774215698,0.00222,0.00009,0.00048,0.00233,0.00073,0.00082,0.00668
1403637240.588348627090454,0.00189,0.00009,0.00003,0.00240,0.00000,0.00077,0.00517
1403637240.638345718383789,0.00157,0.00009,0.00031,0.00221,0.00000,0.00079,0.00498
1403637240.688344717025757,0.00212,0.00009,0.00071,0.00203,0.00520,0.00084,0.01100
1403637240.738343477249146,0.00153,0.00009,0.00027,0.00257,0.00000,0.00083,0.00529
1403637240.788343429565430,0.00142,0.00010,0.00048,0.00231,0.00000,0.00084,0.00515
1403637240.838342428207397,0.00194,0.00010,0.00074,0.00186,0.00067,0.00084,0.00614
1403637240.888341188430786,0.00172,0.00009,0.00003,0.00193,0.00062,0.00076,0.00515
1403637240.938338994979858,0.00154,0.00010,0.00050,0.00185,0.00130,0.00080,0.00609
1403637240.988340616226196,0.00160,0.00009,0.00001,0.00199,0.00409,0.00138,0.00915
1403637241.038342475891113,0.00172,0.00011,0.00016,0.00247,0.00000,0.00097,0.00544
1403637241.088345289230347,0.00152,0.00009,0.00063,0.00197,0.00340,0.00076,0.00837
1403637241.138347148895264,0.00167,0.00009,0.00056,0.00237,0.00134,0.00074,0.00677
1403637241.188349485397339,0.00140,0.00010,0.00064,0.00231,0.00131,0.00078,0.00654
1403637241.238350868225098,0.00277,0.00014,0.00585,0.00232,0.00265,0.00126,0.01497
1403637241.288351535797119,0.00207,0.00012,0.00025,0.00238,0.00004,0.00102,0.00588
1403637241.338352441787720,0.00152,0.00009,0.00026,0.00196,0.00000,0.00090,0.00474
1403637241.388352632522583,0.00148,0.00009,0.00013,0.00175,0.00011,0.00078,0.00434
1403637241.438353061676025,0.00175,0.00009,0.00001,0.00174,0.00007,0.00083,0.00449
1403637241.488353490829468,0.00228,0.00016,0.00021,0.00173,0.00298,0.00127,0.00862
1403637241.538353919982910,0.00211,0.00014,0.00012,0.00187,0.00036,0.00102,0.00562
1403637241.588354349136353,0.00169,0.00010,0.00014,0.00148,0.00031,0.00086,0.00459
1403637241.638354778289795,0.00199,0.00009,0.00010,0.00139,0.00384,0.00085,0.00826
1403637241.688355207443237,0.00166,0.00009,0.00039,0.00169,0.00001,0.00082,0.00466
1403637241.738355875015259,0.00165,0.00009,0.00015,0.00175,0.00073,0.00085,0.00522
1403637241.788357019424438,0.00208,0.00009,0.00100,0.00173,0.00482,0.00086,0.01058
1403637241.838360786437988,0.00134,0.00009,0.00082,0.00205,0.00424,0.00076,0.00931
1403637241.888362646102905,0.00161,0.00010,0.00009,0.00249,0.00005,0.00076,0.00510
1403637241.938363552093506,0.00196,0.00010,0.00052,0.00236,0.00082,0.00079,0.00655
1403637241.988363265991211,0.00143,0.00010,0.00079,0.00228,0.00148,0.00120,0.00729
1403637242.038362264633179,0.00217,0.00012,0.00293,0.00298,0.00074,0.00103,0.00996
1403637242.088360071182251,0.00170,0.00009,0.00008,0.00257,0.00010,0.00081,0.00535
1403637242.138357400894165,0.00134,0.00009,0.00005,0.00240,0.00070,0.00083,0.00542
1403637242.188353776931763,0.00189,0.00019,0.00015,0.00261,0.00354,0.00117,0.00954
1403637242.238353013992310,0.00207,0.00014,0.00014,0.00309,0.00073,0.00106,0.00722
1403637242.288352966308594,0.00138,0.00010,0.00011,0.00281,0.00071,0.00077,0.00587
1403637242.388353347778320,0.00197,0.00023,0.00034,0.00237,0.00000,0.00121,0.00613
1403637242.438353776931763,0.00171,0.00015,0.00009,0.00225,0.00010,0.00109,0.00539
1403637242.488354921340942,0.00166,0.00009,0.00027,0.00228,0.00103,0.00087,0.00620
1403637242.538356065750122,0.00140,0.00010,0.00007,0.00270,0.00303,0.00084,0.00815
1403637242.588357686996460,0.00176,0.00009,0.00013,0.00286,0.00037,0.00079,0.00600
1403637242.638359069824219,0.00158,0.00010,0.00242,0.00320,0.00207,0.00084,0.01021
1403637242.688360929489136,0.00151,0.00010,0.00219,0.00329,0.00003,0.00082,0.00793
1403637242.738361120223999,0.00163,0.00009,0.00004,0.00331,0.00002,0.00087,0.00596
1403637242.788362264633179,0.00176,0.00010,0.00006,0.00307,0.00000,0.00086,0.00585
1403637242.838364362716675,0.00185,0.00009,0.00148,0.00262,0.00142,0.00074,0.00822
1403637242.888364791870117,0.00168,0.00010,0.00006,0.00259,0.00118,0.00076,0.00637
1403637242.938364744186401,0.00181,0.00010,0.00008,0.00267,0.00001,0.00083,0.00551
1403637242.988363742828369,0.00180,0.00010,0.00204,0.00266,0.00146,0.00082,0.00888
1403637243.038363218307495,0.00239,0.00015,0.00014,0.00265,0.00003,0.00126,0.00662
1403637243.088362693786621,0.00211,0.00011,0.00009,0.00227,0.00258,0.00099,0.00815
1403637243.138360738754272,0.00249,0.00013,0.00014,0.00284,0.00146,0.00106,0.00813
1403637243.188360452651978,0.00176,0.00010,0.00038,0.00294,0.00036,0.00090,0.00644
1403637243.238360404968262,0.00216,0.00010,0.00038,0.00326,0.00187,0.00119,0.00896
1403637243.288361072540283,0.00254,0.00014,0.00245,0.00341,0.00003,0.00101,0.00958
1403637243.338361740112305,0.00141,0.00010,0.00087,0.00299,0.00012,0.00086,0.00635
1403637243.388362646102905,0.00155,0.00010,0.00189,0.00316,0.00122,0.00115,0.00907
1403637243.438362598419189,0.00187,0.00013,0.00171,0.00308,0.00094,0.00109,0.00882
1403637243.488362550735474,0.00136,0.00009,0.00194,0.00323,0.00075,0.00096,0.00832
1403637243.538362503051758,0.00151,0.00009,0.00255,0.00322,0.00082,0.00141,0.00960
1403637243.588362455368042,0.00193,0.00012,0.00058,0.00316,0.00096,0.00102,0.00776
1403637243.638362646102905,0.00139,0.00010,0.00022,0.00313,0.00002,0.00080,0.00566
1403637243.688362836837769,0.00179,0.00009,0.00048,0.00321,0.00002,0.00125,0.00685
1403637243.738361597061157,0.00185,0.00011,0.00230,0.00266,0.00074,0.00102,0.00867
1403637243.788360118865967,0.00159,0.00010,0.00320,0.00231,0.00270,0.00080,0.01070
1403637243.838359594345093,0.00176,0.00009,0.00046,0.00250,0.00000,0.00126,0.00607
1403637243.888359308242798,0.00173,0.00011,0.00010,0.00219,0.00136,0.00108,0.00656
1403637243.938359498977661,0.00183,0.00009,0.00005,0.00208,0.00079,0.00084,0.00568
1403637243.988359928131104,0.00145,0.00009,0.00006,0.00208,0.00066,0.00083,0.00518
1403637244.038360595703125,0.00180,0.00009,0.00010,0.00251,0.00193,0.00126,0.00769
1403637244.088361024856567,0.00182,0.00012,0.00005,0.00245,0.00235,0.00105,0.00784
1403637244.138360977172852,0.00253,0.00018,0.00001,0.00305,0.00243,0.00118,0.00938
1403637244.188361167907715,0.00200,0.00014,0.00025,0.00338,0.00056,0.00102,0.00737
1403637244.238361120223999,0.00204,0.00011,0.00289,0.00329,0.00003,0.00105,0.00941
1403637244.288361072540283,0.00156,0.00010,0.00021,0.00314,0.00111,0.00083,0.00695
1403637244.338360309600830,0.00144,0.00009,0.00121,0.00361,0.00044,0.00141,0.00821
1403637244.388358592987061,0.00194,0.00017,0.00541,0.00312,0.00000,0.00101,0.01166
1403637244.438358783721924,0.00145,0.00010,0.00024,0.00306,0.00000,0.00084,0.00569
1403637244.488358259201050,0.00138,0.00010,0.00223,0.00283,0.00019,0.00118,0.00791
1403637244.538359403610229,0.00182,0.00011,0.00012,0.00270,0.00022,0.00100,0.00598
1403637244.588359117507935,0.00155,0.00009,0.00328,0.00262,0.00139,0.00084,0.00977
1403637244.638359069824219,0.00259,0.00019,0.00017,0.00254,0.00106,0.00121,0.00777
1403637244.688358783721924,0.00272,0.00014,0.00005,0.00256,0.00000,0.00100,0.00648
1403637244.738358020782471,0.00214,0.00012,0.00030,0.00278,0.00002,0.00107,0.00643
1403637244.788357973098755,0.00204,0.00016,0.00022,0.00215,0.00001,0.00112,0.00570
1403637244.838357448577881,0.00158,0.00010,0.00050,0.00228,0.00311,0.00084,0.00841
1403637244.888357162475586,0.00248,0.00018,0.00015,0.00294,0.00000,0.00123,0.00698
1403637244.938357114791870,0.00219,0.00015,0.00010,0.00229,0.00104,0.00115,0.00693
1403637244.988357067108154,0.00223,0.00018,0.00422,0.00239,0.00241,0.00120,0.01263
1403637245.038357257843018,0.00184,0.00016,0.00012,0.00294,0.00002,0.00106,0.00614
1403637245.088357210159302,0.00161,0.00011,0.00003,0.00253,0.00089,0.00088,0.00605
1403637245.138357877731323,0.00147,0.00010,0.00005,0.00275,0.00000,0.00094,0.00531
1403637245.188357591629028,0.00227,0.00011,0.00331,0.00230,0.00186,0.00093,0.01078
1403637245.238358497619629,0.00181,0.00010,0.00572,0.00269,0.00108,0.00086,0.01226
1403637245.288357496261597,0.00172,0.00010,0.00005,0.00271,0.00001,0.00084,0.00542
1403637245.338356733322144,0.00175,0.00010,0.00006,0.00247,0.00073,0.00086,0.00598
1403637245.388355731964111,0.00184,0.00010,0.00013,0.00228,0.00079,0.00093,0.00608
1403637245.438356161117554,0.00155,0.00010,0.00205,0.00227,0.00165,0.00140,0.00902
1403637245.488356351852417,0.00201,0.00012,0.00010,0.00199,0.00002,0.00111,0.00534
1403637245.538356781005859,0.00194,0.00009,0.00022,0.00183,0.00000,0.00093,0.00502
1403637245.588355779647827,0.00154,0.00009,0.00134,0.00179,0.00563,0.00085,0.01125
1403637245.638355970382690,0.00190,0.00019,0.00022,0.00269,0.00071,0.00120,0.00690
1403637245.688355922698975,0.00197,0.00013,0.00078,0.00243,0.00071,0.00122,0.00724
1403637245.738358736038208,0.00165,0.00010,0.00769,0.00179,0.00204,0.00114,0.01440
1403637245.788357734680176,0.00167,0.00010,0.00213,0.00184,0.00244,0.00080,0.00899
1403637245.838357210159302,0.00155,0.00010,0.00410,0.00179,0.00131,0.00078,0.00962
1403637245.888357162475586,0.00230,0.00009,0.00030,0.00157,0.00000,0.00086,0.00513
1403637245.938357830047607,0.00250,0.00009,0.00065,0.00137,0.00003,0.00089,0.00552
1403637245.988357543945312,0.00203,0.00009,0.00033,0.00123,0.00046,0.00113,0.00526
1403637246.038357734680176,0.00173,0.00008,0.00037,0.00116,0.00121,0.00084,0.00540
1403637246.088357925415039,0.00243,0.00009,0.00063,0.00083,0.00014,0.00079,0.00490
1403637246.138358354568481,0.00178,0.00008,0.00008,0.00076,0.00000,0.00081,0.00352
1403637246.188358545303345,0.00142,0.00008,0.00021,0.00053,0.00000,0.00077,0.00302
1403637246.238358497619629,0.00206,0.00008,0.00128,0.00032,0.00000,0.00087,0.00460
1403637246.288358449935913,0.00145,0.00008,0.00047,0.00027,0.00000,0.00082,0.00309
1403637246.338355302810669,0.00171,0.00008,0.00033,0.00019,0.00601,0.00080,0.00912
1403637246.388354778289795,0.00175,0.00008,0.00067,0.00083,0.00119,0.00083,0.00536
1403637246.438356399536133,0.00172,0.00008,0.00044,0.00087,0.01260,0.00075,0.01648
1403637246.488355875015259,0.00215,0.00010,0.00010,0.00219,0.00000,0.00090,0.00543
1403637246.538355588912964,0.00187,0.00009,0.00076,0.00166,0.00063,0.00076,0.00577
1403637246.588355541229248,0.00147,0.00009,0.00014,0.00157,0.00002,0.00075,0.00404
1403637246.638355016708374,0.00136,0.00009,0.00108,0.00149,0.00613,0.00077,0.01092
1403637246.688354969024658,0.00187,0.00009,0.00009,0.00205,0.00000,0.00090,0.00500
1403637246.738354921340942,0.00159,0.00009,0.00027,0.00168,0.00000,0.00078,0.00441
1403637246.788355588912964,0.00132,0.00009,0.00064,0.00158,0.00385,0.00080,0.00828
1403637246.838355541229248,0.00181,0.00009,0.00020,0.00170,0.00002,0.00080,0.00462
1403637246.888356208801270,0.00158,0.00009,0.00004,0.00144,0.00306,0.00087,0.00707
1403637246.938356161117554,0.00138,0.00009,0.00034,0.00166,0.00030,0.00079,0.00455
1403637246.988356351852417,0.00160,0.00009,0.00005,0.00174,0.00000,0.00084,0.00432
1403637247.038358926773071,0.00143,0.00009,0.00043,0.00174,0.00854,0.00119,0.01342
1403637247.088359355926514,0.00182,0.00012,0.00007,0.00288,0.00000,0.00094,0.00583
1403637247.138359785079956,0.00301,0.00023,0.00005,0.00289,0.00000,0.00124,0.00743
1403637247.188360214233398,0.00199,0.00013,0.00008,0.00270,0.00054,0.00102,0.00645
1403637247.238361597061157,0.00169,0.00010,0.00222,0.00243,0.00227,0.00078,0.00949
1403637247.288362264633179,0.00140,0.00010,0.00022,0.00261,0.00010,0.00103,0.00546
1403637247.338365077972412,0.00142,0.00010,0.00003,0.00260,0.00002,0.00079,0.00495
1403637247.388370990753174,0.00179,0.00010,0.00557,0.00246,0.00412,0.00118,0.01522
1403637247.438371658325195,0.00274,0.00012,0.00044,0.00347,0.00001,0.00113,0.00791
1403637247.488371610641479,0.00182,0.00010,0.00019,0.00295,0.00037,0.00126,0.00669
1403637247.538372039794922,0.00197,0.00012,0.00005,0.00310,0.00000,0.00105,0.00629
1403637247.588371992111206,0.00168,0.00009,0.00005,0.00305,0.00000,0.00093,0.00579
1403637247.638371944427490,0.00170,0.00009,0.00003,0.00279,0.00037,0.00106,0.00605
1403637247.688372850418091,0.00173,0.00009,0.00188,0.00316,0.00340,0.00129,0.01155
1403637247.738373041152954,0.00182,0.00012,0.00030,0.00338,0.00002,0.00101,0.00666
