# timestamp (sec),tracking,propagation,msckf update,slam update,slam delayed,re-tri & marg,total
1598871635.582029581069946,0.00236,0.00011,0.00018,0.00145,0.00109,0.00086,0.00606
1598871635.617785215377808,0.00244,0.00009,0.00008,0.00185,0.00013,0.00085,0.00544
1598871635.681124210357666,0.00219,0.00011,0.00002,0.00192,0.00102,0.00083,0.00611
1598871635.715614795684814,0.00221,0.00007,0.00005,0.00211,0.00065,0.00079,0.00589
1598871635.749025821685791,0.00185,0.00008,0.00351,0.00228,0.00314,0.00080,0.01167
1598871635.781879425048828,0.00221,0.00011,0.00119,0.00327,0.00000,0.00076,0.00754
1598871635.816314458847046,0.00248,0.00014,0.00006,0.00342,0.00000,0.00102,0.00712
1598871635.849881887435913,0.00237,0.00012,0.00004,0.00335,0.00000,0.00091,0.00678
1598871635.882950067520142,0.00194,0.00009,0.00064,0.00330,0.00000,0.00097,0.00695
1598871635.915452003479004,0.00217,0.00011,0.00062,0.00312,0.00000,0.00092,0.00694
1598871635.948283195495605,0.00234,0.00009,0.00026,0.00326,0.00000,0.00106,0.00702
1598871635.981628417968750,0.00231,0.00007,0.00095,0.00348,0.00009,0.00084,0.00774
1598871636.015404224395752,0.00226,0.00007,0.00030,0.00328,0.00000,0.00085,0.00676
1598871636.049477100372314,0.00212,0.00010,0.00059,0.00329,0.00000,0.00080,0.00691
1598871636.082267284393311,0.00249,0.00009,0.00175,0.00323,0.00000,0.00099,0.00856
1598871636.117382764816284,0.00231,0.00009,0.00011,0.00331,0.00000,0.00106,0.00689
1598871636.183137655258179,0.00271,0.00012,0.00428,0.00327,0.00000,0.00088,0.01125
1598871636.215806007385254,0.00218,0.00007,0.00121,0.00320,0.00000,0.00086,0.00751
1598871636.248834609985352,0.00229,0.00007,0.00123,0.00358,0.00000,0.00083,0.00801
1598871636.282003402709961,0.00235,0.00011,0.00001,0.00338,0.00000,0.00106,0.00691
1598871636.315691709518433,0.00208,0.00008,0.00088,0.00317,0.00000,0.00100,0.00722
1598871636.348755359649658,0.00220,0.00007,0.00088,0.00316,0.00000,0.00096,0.00728
1598871636.382265567779541,0.00220,0.00010,0.00037,0.00311,0.00000,0.00098,0.00676
