# timestamp (sec),tracking,propagation,msckf update,slam update,slam delayed,re-tri & marg,total
1403715552.411940574645996,0.00202,0.00011,0.00185,0.00229,0.00072,0.00085,0.00783
1403715552.461939334869385,0.00242,0.00012,0.00050,0.00171,0.00709,0.00082,0.01266
1403715552.511939048767090,0.00198,0.00012,0.00065,0.00268,0.00037,0.00088,0.00668
1403715552.561939239501953,0.00184,0.00010,0.00021,0.00246,0.00000,0.00083,0.00545
1403715552.611940860748291,0.00248,0.00014,0.00244,0.00205,0.00283,0.00115,0.01110
1403715552.661940574645996,0.00270,0.00016,0.00016,0.00207,0.00000,0.00107,0.00617
1403715552.711940526962280,0.00191,0.00013,0.00029,0.00191,0.00002,0.00088,0.00514
1403715552.761940956115723,0.00276,0.00013,0.00148,0.00182,0.00667,0.00133,0.01420
1403715552.811942577362061,0.00329,0.00013,0.00008,0.00232,0.00000,0.00111,0.00693
1403715552.861944675445557,0.00205,0.00009,0.00137,0.00200,0.00002,0.00214,0.00768
1403715552.911945581436157,0.00296,0.00017,0.00036,0.00180,0.00436,0.00116,0.01082
1403715552.961947202682495,0.00243,0.00013,0.00063,0.00192,0.00032,0.00259,0.00803
1403715553.011949777603149,0.00224,0.00011,0.00011,0.00187,0.00449,0.00083,0.00965
1403715553.061952590942383,0.00215,0.00010,0.00043,0.00225,0.00000,0.00156,0.00649
1403715553.111954927444458,0.00309,0.00015,0.00001,0.00246,0.00000,0.00124,0.00696
1403715553.161958932876587,0.00229,0.00013,0.00234,0.00224,0.00605,0.00091,0.01395
1403715553.211960554122925,0.00217,0.00010,0.00060,0.00221,0.00191,0.00090,0.00789
1403715553.261961460113525,0.00258,0.00009,0.00126,0.00215,0.00000,0.00197,0.00806
1403715553.311962604522705,0.00294,0.00015,0.00095,0.00202,0.00222,0.00123,0.00951
1403715553.361965894699097,0.00213,0.00010,0.00021,0.00244,0.00453,0.00210,0.01152
1403715553.411965131759644,0.00331,0.00014,0.00021,0.00270,0.00000,0.00093,0.00729
1403715553.461964845657349,0.00265,0.00010,0.00057,0.00204,0.00000,0.00173,0.00709
1403715553.511968135833740,0.00264,0.00011,0.00040,0.00176,0.00502,0.00082,0.01076
1403715553.561971426010132,0.00248,0.00018,0.00182,0.00258,0.00000,0.00193,0.00899
1403715553.611979007720947,0.00273,0.00012,0.00104,0.00216,0.00068,0.00085,0.00757
1403715553.661982536315918,0.00243,0.00009,0.00096,0.00169,0.00272,0.00080,0.00870
1403715553.711981296539307,0.00234,0.00011,0.00006,0.00164,0.00000,0.00087,0.00502
1403715553.761985301971436,0.00197,0.00008,0.00031,0.00155,0.00168,0.00204,0.00765
1403715553.811984062194824,0.00276,0.00015,0.00029,0.00172,0.00378,0.00104,0.00975
1403715553.861984968185425,0.00262,0.00012,0.00034,0.00181,0.00071,0.00079,0.00640
1403715553.911985635757446,0.00248,0.00016,0.00036,0.00256,0.00002,0.00160,0.00720
1403715553.961996078491211,0.00228,0.00009,0.00026,0.00177,0.00352,0.00197,0.00991
1403715554.011996984481812,0.00277,0.00010,0.00054,0.00187,0.00000,0.00080,0.00609
1403715554.061997890472412,0.00217,0.00009,0.00073,0.00167,0.00330,0.00191,0.00988
1403715554.111999750137329,0.00277,0.00012,0.00059,0.00179,0.00001,0.00081,0.00609
1403715554.162001371383667,0.00302,0.00016,0.00046,0.00170,0.00002,0.00238,0.00773
1403715554.212002992630005,0.00344,0.00018,0.00078,0.00140,0.00238,0.00104,0.00922
1403715554.262005567550659,0.00229,0.00011,0.00080,0.00164,0.00000,0.00200,0.00684
1403715554.312004327774048,0.00242,0.00011,0.00087,0.00140,0.00056,0.00073,0.00609
1403715554.362002849578857,0.00254,0.00015,0.00044,0.00143,0.00250,0.00220,0.00928
1403715554.411998987197876,0.00290,0.00013,0.00026,0.00163,0.00104,0.00092,0.00688
1403715554.461995363235474,0.00270,0.00009,0.00047,0.00165,0.00060,0.00084,0.00636
1403715554.511991977691650,0.00281,0.00012,0.00115,0.00146,0.00068,0.00100,0.00722
1403715554.561982631683350,0.00244,0.00009,0.00106,0.00122,0.00158,0.00187,0.00826
1403715554.611980199813843,0.00224,0.00009,0.00038,0.00155,0.00130,0.00105,0.00660
1403715554.661982297897339,0.00204,0.00009,0.00042,0.00100,0.00110,0.00170,0.00636
1403715554.711985111236572,0.00232,0.00010,0.00015,0.00130,0.00087,0.00107,0.00581
1403715554.761987924575806,0.00173,0.00010,0.00028,0.00112,0.00104,0.00253,0.00680
1403715554.811984539031982,0.00182,0.00008,0.00003,0.00128,0.00054,0.00077,0.00452
1403715554.861976623535156,0.00223,0.00014,0.00011,0.00146,0.00037,0.00218,0.00649
1403715554.911961793899536,0.00304,0.00009,0.00061,0.00164,0.00069,0.00097,0.00705
1403715554.961934804916382,0.00241,0.00021,0.00079,0.00131,0.00308,0.00209,0.00988
1403715555.011924982070923,0.00200,0.00009,0.00037,0.00136,0.00029,0.00078,0.00489
1403715555.061924457550049,0.00226,0.00009,0.00118,0.00111,0.00205,0.00163,0.00831
1403715555.111928939819336,0.00217,0.00009,0.00157,0.00137,0.00052,0.00074,0.00647
1403715555.161931276321411,0.00286,0.00014,0.00069,0.00128,0.00067,0.00130,0.00693
1403715555.211937904357910,0.00287,0.00010,0.00187,0.00102,0.00120,0.00081,0.00787
1403715555.261943817138672,0.00333,0.00015,0.00123,0.00094,0.00225,0.00103,0.00893
1403715555.311949968338013,0.00343,0.00009,0.00091,0.00113,0.00319,0.00081,0.00956
1403715555.361943960189819,0.00237,0.00009,0.00019,0.00115,0.00066,0.00173,0.00618
1403715555.411940813064575,0.00220,0.00009,0.00029,0.00100,0.00002,0.00073,0.00432
1403715555.461933851242065,0.00247,0.00008,0.00033,0.00076,0.00001,0.00080,0.00446
1403715555.511917352676392,0.00295,0.00013,0.00029,0.00088,0.00031,0.00118,0.00575
1403715555.561912775039673,0.00258,0.00011,0.00017,0.00077,0.00000,0.00084,0.00447
1403715555.611898422241211,0.00359,0.00017,0.00057,0.00076,0.00192,0.00112,0.00814
1403715555.661897897720337,0.00251,0.00009,0.00029,0.00100,0.00000,0.00085,0.00473
1403715555.711897373199463,0.00199,0.00009,0.00011,0.00093,0.00012,0.00081,0.00405
1403715555.761901378631592,0.00296,0.00013,0.00042,0.00093,0.00099,0.00118,0.00662
1403715555.811878204345703,0.00219,0.00013,0.00029,0.00126,0.00259,0.00112,0.00758
1403715555.861878156661987,0.00274,0.00010,0.00021,0.00133,0.00155,0.00192,0.00786
1403715555.911879777908325,0.00217,0.00010,0.00060,0.00139,0.00208,0.00081,0.00715
1403715555.961882114410400,0.00240,0.00015,0.00020,0.00160,0.00180,0.00113,0.00729
1403715556.011887550354004,0.00248,0.00012,0.00162,0.00163,0.00670,0.00093,0.01347
1403715556.061888217926025,0.00214,0.00013,0.00066,0.00282,0.00133,0.00091,0.00799
1403715556.111893892288208,0.00197,0.00010,0.00118,0.00296,0.00159,0.00089,0.00869
1403715556.161899089813232,0.00211,0.00024,0.00102,0.00377,0.00013,0.00094,0.00821
1403715556.211903810501099,0.00259,0.00012,0.00187,0.00313,0.00038,0.00111,0.00921
1403715556.261909008026123,0.00236,0.00014,0.00017,0.00336,0.00000,0.00112,0.00714
1403715556.311912298202515,0.00202,0.00009,0.00179,0.00329,0.00087,0.00093,0.00900
1403715556.361913204193115,0.00188,0.00013,0.00060,0.00339,0.00058,0.00097,0.00756
1403715556.411912918090820,0.00264,0.00010,0.00299,0.00336,0.00000,0.00098,0.01007
1403715556.461913108825684,0.00193,0.00009,0.00025,0.00313,0.00000,0.00094,0.00635
1403715556.511912345886230,0.00236,0.00012,0.00052,0.00303,0.00000,0.00108,0.00712
1403715556.561908006668091,0.00275,0.00013,0.00037,0.00301,0.00213,0.00117,0.00956
1403715556.611901283264160,0.00210,0.00010,0.00063,0.00353,0.00013,0.00091,0.00741
1403715556.661893844604492,0.00198,0.00010,0.00057,0.00329,0.00077,0.00097,0.00768
1403715556.711889743804932,0.00211,0.00010,0.00092,0.00328,0.00000,0.00094,0.00735
1403715556.761884212493896,0.00186,0.00009,0.00311,0.00311,0.00080,0.00094,0.00991
