# timestamp (sec),tracking,propagation,msckf update,slam update,slam delayed,re-tri & marg,total
1598870318.836489915847778,0.00213,0.00006,0.00001,0.00412,0.00000,0.00090,0.00722
1598870318.870358228683472,0.00231,0.00006,0.00069,0.00366,0.00076,0.00088,0.00837
1598870318.903764724731445,0.00219,0.00008,0.00001,0.00371,0.00000,0.00086,0.00686
1598870318.937607288360596,0.00213,0.00006,0.00209,0.00360,0.00002,0.00088,0.00877
1598870318.970935344696045,0.00233,0.00008,0.00010,0.00370,0.00010,0.00087,0.00719
1598870319.004214048385620,0.00239,0.00010,0.00001,0.00361,0.00000,0.00087,0.00697
1598870319.038289070129395,0.00214,0.00015,0.00235,0.00352,0.00003,0.00114,0.00932
1598870319.071911334991455,0.00223,0.00010,0.00005,0.00360,0.00002,0.00084,0.00684
1598870319.105542421340942,0.00265,0.00011,0.00532,0.00349,0.00085,0.00094,0.01336
1598870319.140163660049438,0.00194,0.00009,0.00001,0.00379,0.00022,0.00089,0.00694
1598870319.205866098403931,0.00228,0.00012,0.00001,0.00421,0.00000,0.00110,0.00772
1598870319.239230155944824,0.00245,0.00009,0.00001,0.00401,0.00000,0.00108,0.00764
1598870319.273405790328979,0.00218,0.00009,0.00010,0.00352,0.00008,0.00088,0.00684
1598870319.306496858596802,0.00224,0.00006,0.00013,0.00364,0.00044,0.00092,0.00744
1598870319.340519666671753,0.00206,0.00007,0.00010,0.00374,0.00009,0.00089,0.00695
1598870319.374578237533569,0.00199,0.00009,0.00223,0.00388,0.00003,0.00107,0.00929
1598870319.408134460449219,0.00228,0.00008,0.00001,0.00380,0.00071,0.00086,0.00773
1598870319.440593719482422,0.00213,0.00011,0.00002,0.00358,0.00000,0.00110,0.00694
1598870319.476337909698486,0.00247,0.00010,0.00213,0.00378,0.00000,0.00103,0.00951
1598870319.509184360504150,0.00207,0.00008,0.00067,0.00419,0.00012,0.00092,0.00805
1598870319.542073488235474,0.00204,0.00008,0.00578,0.00364,0.00011,0.00085,0.01250
1598870319.576115369796753,0.00253,0.00009,0.00034,0.00371,0.00020,0.00104,0.00791
1598870319.609814167022705,0.00249,0.00010,0.00001,0.00409,0.00000,0.00114,0.00784
1598870319.644308328628540,0.00219,0.00013,0.00005,0.00400,0.00008,0.00082,0.00727
1598870319.676970720291138,0.00224,0.00011,0.00008,0.00372,0.00001,0.00109,0.00726
1598870319.709865331649780,0.00223,0.00006,0.00004,0.00367,0.00017,0.00087,0.00704
1598870319.743738174438477,0.00282,0.00009,0.00001,0.00363,0.00000,0.00107,0.00762
1598870319.777865409851074,0.00254,0.00008,0.00181,0.00346,0.00068,0.00085,0.00943
1598870319.811572790145874,0.00228,0.00008,0.00007,0.00363,0.00008,0.00119,0.00733
1598870319.878362178802490,0.00210,0.00011,0.00001,0.00374,0.00000,0.00083,0.00679
1598870319.911983489990234,0.00213,0.00012,0.00218,0.00361,0.00003,0.00088,0.00895
1598870319.946645975112915,0.00207,0.00006,0.00068,0.00348,0.00018,0.00083,0.00731
1598870319.979166269302368,0.00197,0.00009,0.00503,0.00363,0.00011,0.00081,0.01164
1598870320.013647079467773,0.00226,0.00010,0.00026,0.00390,0.00020,0.00108,0.00781
1598870320.079940080642700,0.00237,0.00015,0.00001,0.00432,0.00000,0.00116,0.00802
1598870320.112634420394897,0.00213,0.00008,0.00001,0.00374,0.00000,0.00113,0.00709
1598870320.147196769714355,0.00250,0.00010,0.00010,0.00397,0.00073,0.00089,0.00830
1598870320.179971933364868,0.00221,0.00015,0.00011,0.00431,0.00012,0.00104,0.00793
1598870320.214388370513916,0.00229,0.00010,0.00005,0.00366,0.00000,0.00092,0.00703
1598870320.246962785720825,0.00195,0.00006,0.00239,0.00366,0.00002,0.00089,0.00896
1598870320.281307935714722,0.00197,0.00006,0.00005,0.00398,0.00008,0.00082,0.00697
1598870320.314337968826294,0.00227,0.00006,0.00001,0.00348,0.00000,0.00092,0.00674
1598870320.349067211151123,0.00232,0.00006,0.00175,0.00324,0.00009,0.00083,0.00829
1598870320.382979869842529,0.00225,0.00006,0.00072,0.00326,0.00024,0.00085,0.00738
1598870320.415796756744385,0.00225,0.00006,0.00498,0.00399,0.00024,0.00113,0.01266
1598870320.449313402175903,0.00235,0.00010,0.00005,0.00347,0.00023,0.00086,0.00707
1598870320.482902288436890,0.00186,0.00006,0.00002,0.00342,0.00008,0.00083,0.00627
1598870320.515961647033691,0.00195,0.00009,0.00001,0.00342,0.00000,0.00086,0.00631
1598870320.549713850021362,0.00195,0.00007,0.00002,0.00344,0.00037,0.00085,0.00669
1598870320.583203792572021,0.00194,0.00009,0.00003,0.00382,0.00085,0.00115,0.00788
1598870320.623301506042480,0.00216,0.00009,0.00026,0.00351,0.00000,0.00100,0.00701
1598870320.684016466140747,0.00200,0.00015,0.00098,0.00341,0.00012,0.00096,0.00762
1598870320.717621564865112,0.00226,0.00013,0.00001,0.00332,0.00000,0.00108,0.00679
1598870320.751109123229980,0.00247,0.00008,0.00008,0.00321,0.00000,0.00103,0.00686
1598870320.785334587097168,0.00222,0.00006,0.00149,0.00310,0.00030,0.00080,0.00798
1598870320.819034337997437,0.00206,0.00009,0.00001,0.00338,0.00085,0.00110,0.00751
1598870320.852199792861938,0.00196,0.00006,0.00464,0.00333,0.00076,0.00072,0.01148
1598870320.886961936950684,0.00215,0.00014,0.00017,0.00399,0.00089,0.00078,0.00814
1598870320.919369697570801,0.00221,0.00014,0.00001,0.00382,0.00000,0.00108,0.00725
1598870320.952716350555420,0.00194,0.00006,0.00001,0.00365,0.00000,0.00088,0.00654
1598870320.987083196640015,0.00206,0.00015,0.00001,0.00382,0.00000,0.00104,0.00708
1598870321.020258426666260,0.00206,0.00010,0.00034,0.00404,0.00015,0.00086,0.00754
1598870321.053539991378784,0.00178,0.00008,0.00003,0.00376,0.00000,0.00086,0.00651
1598870321.088034868240356,0.00314,0.00016,0.00107,0.00377,0.00003,0.00102,0.00919
1598870321.120753049850464,0.00235,0.00012,0.00004,0.00398,0.00001,0.00083,0.00735
1598870321.154304265975952,0.00244,0.00010,0.00002,0.00358,0.00000,0.00085,0.00699
1598870321.188292741775513,0.00249,0.00008,0.00170,0.00352,0.00004,0.00126,0.00910
1598870321.221277475357056,0.00231,0.00010,0.00001,0.00354,0.00004,0.00087,0.00687
1598870321.255141735076904,0.00261,0.00008,0.00411,0.00353,0.00013,0.00104,0.01150
1598870321.289497852325439,0.00260,0.00014,0.00011,0.00352,0.00023,0.00111,0.00770
1598870321.322407007217407,0.00216,0.00007,0.00002,0.00339,0.00000,0.00093,0.00658
1598870321.355769634246826,0.00222,0.00016,0.00003,0.00423,0.00000,0.00116,0.00781
1598870321.390398979187012,0.00226,0.00013,0.00038,0.00342,0.00000,0.00115,0.00735
1598870321.423485517501831,0.00226,0.00009,0.00002,0.00343,0.00044,0.00086,0.00711
1598870321.457049131393433,0.00236,0.00008,0.00502,0.00343,0.00067,0.00103,0.01260
1598870321.491202831268311,0.00239,0.00011,0.00070,0.00410,0.00002,0.00109,0.00841
1598870321.531460762023926,0.00213,0.00009,0.00010,0.00363,0.00070,0.00105,0.00771
1598870321.591617822647095,0.00260,0.00012,0.00003,0.00389,0.00000,0.00111,0.00775
1598870321.624689340591431,0.00262,0.00011,0.00164,0.00373,0.00012,0.00086,0.00908
1598870321.659061670303345,0.00251,0.00010,0.00005,0.00473,0.00003,0.00104,0.00847
1598870321.692396163940430,0.00229,0.00009,0.00369,0.00362,0.00002,0.00108,0.01079
1598870321.725533723831177,0.00190,0.00006,0.00001,0.00407,0.00021,0.00091,0.00717
1598870321.759619235992432,0.00221,0.00019,0.00002,0.00379,0.00000,0.00114,0.00735
1598870321.793601512908936,0.00246,0.00009,0.00001,0.00364,0.00000,0.00087,0.00707
1598870321.826981067657471,0.00251,0.00008,0.00008,0.00382,0.00013,0.00119,0.00780
1598870321.860666513442993,0.00219,0.00006,0.00001,0.00368,0.00011,0.00093,0.00698
1598870321.894642353057861,0.00216,0.00009,0.00479,0.00362,0.00135,0.00095,0.01296
1598870321.927737712860107,0.00223,0.00013,0.00071,0.00424,0.00000,0.00085,0.00815
1598870321.961789608001709,0.00205,0.00007,0.00073,0.00385,0.00000,0.00086,0.00757
1598870321.995506286621094,0.00247,0.00016,0.00001,0.00411,0.00000,0.00104,0.00781
1598870322.028923034667969,0.00241,0.00007,0.00132,0.00426,0.00003,0.00121,0.00929
1598870322.062551498413086,0.00247,0.00014,0.00004,0.00389,0.00002,0.00108,0.00764
1598870322.096134901046753,0.00216,0.00008,0.00347,0.00378,0.00003,0.00090,0.01043
1598870322.129706859588623,0.00199,0.00010,0.00076,0.00410,0.00011,0.00095,0.00802
1598870322.163228511810303,0.00234,0.00008,0.00034,0.00422,0.00000,0.00109,0.00808
1598870322.197493314743042,0.00252,0.00011,0.00007,0.00372,0.00000,0.00091,0.00733
1598870322.264070034027100,0.00256,0.00012,0.00001,0.00371,0.00000,0.00096,0.00737
1598870322.297351121902466,0.00221,0.00016,0.00004,0.00481,0.00013,0.00113,0.00849
1598870322.330874681472778,0.00229,0.00008,0.00405,0.00363,0.00129,0.00100,0.01235
1598870322.364176034927368,0.00207,0.00008,0.00068,0.00401,0.00000,0.00089,0.00773
1598870322.398467779159546,0.00193,0.00006,0.00098,0.00422,0.00000,0.00113,0.00832
1598870322.431662082672119,0.00215,0.00007,0.00010,0.00401,0.00000,0.00086,0.00720
1598870322.465288162231445,0.00245,0.00011,0.00116,0.00384,0.00000,0.00087,0.00844
1598870322.499772548675537,0.00217,0.00013,0.00005,0.00414,0.00003,0.00093,0.00746
1598870322.566107511520386,0.00221,0.00015,0.00318,0.00373,0.00004,0.00105,0.01036
1598870322.603410959243774,0.00210,0.00010,0.00001,0.00381,0.00021,0.00084,0.00707
1598870322.668206691741943,0.00205,0.00008,0.00003,0.00379,0.00000,0.00085,0.00679
1598870322.707512140274048,0.00226,0.00009,0.00001,0.00377,0.00000,0.00135,0.00747
1598870322.769537687301636,0.00213,0.00013,0.00001,0.00391,0.00000,0.00103,0.00721
1598870322.803777933120728,0.00256,0.00015,0.00001,0.00385,0.00011,0.00103,0.00772
1598870322.837321519851685,0.00205,0.00010,0.00330,0.00341,0.00127,0.00084,0.01097
1598870322.902769565582275,0.00235,0.00012,0.00070,0.00369,0.00002,0.00090,0.00779
1598870322.936010122299194,0.00198,0.00009,0.00034,0.00368,0.00073,0.00084,0.00766
1598870323.006973266601562,0.00225,0.00010,0.00001,0.00405,0.00000,0.00083,0.00723
1598870323.068674325942993,0.00194,0.00008,0.00120,0.00396,0.00000,0.00088,0.00807
1598870323.102518558502197,0.00217,0.00009,0.00036,0.00385,0.00000,0.00086,0.00733
1598870323.137411355972290,0.00224,0.00009,0.00316,0.00377,0.00002,0.00083,0.01011
1598870323.169854640960693,0.00220,0.00006,0.00014,0.00382,0.00011,0.00084,0.00716
1598870323.234686851501465,0.00204,0.00011,0.00006,0.00376,0.00000,0.00089,0.00685
1598870323.269564151763916,0.00278,0.00015,0.00050,0.00370,0.00000,0.00109,0.00822
1598870323.335649967193604,0.00249,0.00012,0.00016,0.00361,0.00000,0.00105,0.00743
1598870323.369970321655273,0.00203,0.00008,0.00002,0.00361,0.00012,0.00088,0.00673
1598870323.402876615524292,0.00215,0.00006,0.00261,0.00363,0.00168,0.00081,0.01095
1598870323.436979055404663,0.00182,0.00011,0.00095,0.00386,0.00002,0.00085,0.00760
