timestamp,tracking_ms,estimator_ms,total_ms,observations
1598871715.210216761,1.563894,0.101551,1.665955,400
1598871715.241180182,1.199990,0.091891,1.292351,400
1598871715.279573441,1.327601,0.098561,1.426762,400
1598871715.309595108,1.392582,0.094061,1.487223,400
1598871715.342058182,1.417622,0.106821,1.524983,400
1598871715.379284859,1.440143,0.115651,1.556604,400
1598871715.409364700,1.289781,6.524906,7.815317,400
1598871715.443550587,1.421633,7.071840,8.494183,400
1598871715.478538990,1.329372,6.394804,7.724916,400
1598871715.516009331,1.389802,6.359404,7.749976,400
1598871715.543776274,1.441163,6.310974,7.753047,400
1598871715.578715563,1.462433,6.370614,7.833817,400
1598871715.610395432,1.473193,6.383235,7.857128,400
1598871715.645386934,1.371451,6.337815,7.709936,400
1598871715.681335211,1.442492,6.383875,7.826987,400
1598871715.713108540,1.352361,6.364205,7.717287,400
1598871715.747745275,1.334971,7.021861,8.357532,400
1598871715.780583382,1.422352,6.950760,8.373752,400
1598871715.813406706,1.467022,6.961190,8.428962,400
1598871715.848618507,1.374142,6.857889,8.232691,400
1598871715.880304575,1.485983,6.184643,7.670986,400
1598871715.913946867,1.455783,6.194053,7.650486,400
1598871715.948071480,1.348912,6.217093,7.566695,400
1598871715.981741667,1.269930,6.202744,7.473364,400
1598871716.014717817,1.413572,6.218704,7.632986,400
1598871716.051242352,1.408843,6.099922,7.509395,400
1598871716.082343340,1.516903,6.165143,7.682716,400
1598871716.115644455,1.533593,6.101832,7.636165,400
1598871716.150861979,1.338961,6.136503,7.476134,400
1598871716.184419394,1.396271,6.134003,7.530994,400
1598871716.215944052,1.466553,6.075502,7.542775,400
1598871716.250554323,1.343122,6.127522,7.471274,400
1598871716.283187628,1.447242,6.165003,7.612905,400
1598871716.316671371,1.487143,6.244214,7.732037,400
1598871716.350844383,1.271381,6.175433,7.447484,400
1598871716.385936260,1.487222,6.204364,7.692246,400
1598871716.417817593,1.507153,6.258734,7.766627,400
1598871716.454043150,2.023087,6.249774,8.273631,398
1598871716.485502243,1.298011,6.223644,7.522305,400
1598871716.518181086,1.477252,6.208694,7.686656,400
1598871716.551793575,1.366392,6.205184,7.572266,400
1598871716.585695505,1.495903,6.220324,7.717027,400
1598871716.618909836,1.533053,6.203163,7.736936,400
1598871716.653261423,1.491643,6.247893,7.740186,400
1598871716.685447454,1.524843,6.405795,7.931368,400
1598871716.720345736,1.401082,5.769259,7.171161,400
1598871716.752775192,1.551853,5.799300,7.351863,400
1598871716.786667824,1.391752,5.780329,7.172801,400
1598871716.819994450,1.493273,5.848600,7.342533,400
1598871716.859442711,1.362032,5.834560,7.197022,400
1598871716.890232325,1.416272,5.915141,7.332093,400
1598871716.923051596,2.330280,5.933001,8.263941,398
1598871716.954441786,1.253851,5.863800,7.118581,400
1598871716.989402533,1.425802,5.873040,7.299522,400
1598871717.024851799,1.597564,5.806590,7.404914,400
1598871717.055142403,1.316251,6.415105,7.732016,400
1598871717.089274883,1.386822,6.427225,7.814767,400
1598871717.123221397,1.455572,6.403555,7.859847,400
1598871717.156555653,1.472562,6.344864,7.818066,400
1598871717.162741184,1.292781,6.373075,7.666486,400
1598871717.189625263,1.431612,6.421205,7.853437,400
1598871717.223408222,1.356471,6.458686,7.815938,400
1598871717.257432938,1.399652,6.391765,7.792177,400
1598871717.290241003,1.382252,5.810320,7.193292,400
1598871717.324177742,1.301661,0.076221,1.378672,400
1598871717.357422113,1.304131,0.073351,1.377912,400
1598871717.392439604,1.538604,0.079640,1.618714,400
1598871717.425212145,1.564853,0.074091,1.639504,400
1598871717.458557844,1.368052,0.075200,1.443602,400
1598871717.491923332,1.453113,9.810384,11.264067,400
1598871717.526463985,1.480053,8.672814,10.153647,400
1598871717.558816910,1.432832,8.682864,10.116406,400
1598871717.592344284,1.297271,8.744065,10.042076,400
1598871717.626830339,1.478273,9.834354,11.313397,400
1598871717.660001278,1.386682,8.679724,10.067146,400
1598871717.693754196,2.376160,8.673054,11.049884,398
1598871717.727539062,2.230679,8.744975,10.976404,398
1598871717.762805223,2.154868,8.826476,10.982124,398
1598871717.794049740,2.246979,8.796096,11.043925,398
1598871717.830510855,2.116268,9.767853,11.884901,398
1598871717.862342358,2.098978,9.723844,11.823702,398
1598871717.896622896,2.153199,5.804759,7.958778,396
1598871717.930460453,1.368772,0.080260,1.449842,400
1598871717.962546825,2.090358,0.076760,2.167638,396
1598871717.996787548,2.068108,0.075051,2.143759,398
1598871718.030343771,1.363771,0.075041,1.439243,400
1598871718.063265085,2.160149,0.072561,2.233160,398
1598871718.096323967,2.286699,0.073601,2.360770,398
1598871718.133515358,1.996617,0.076051,2.073068,398
1598871718.163691521,1.441592,0.077651,1.520463,400
1598871718.196883678,2.187959,0.080821,2.269660,398
1598871718.233179092,2.249219,0.079021,2.329090,398
1598871718.265158415,2.308050,0.075210,2.384040,398
1598871718.298233032,2.093748,0.074551,2.169079,398
1598871718.331700087,1.350062,0.076060,1.426832,400
1598871718.365055323,2.192419,0.076071,2.269260,398
1598871718.400013924,2.194618,0.076221,2.271669,398
1598871718.433145046,2.194449,0.077911,2.272850,398
1598871718.466388941,1.283751,0.072661,1.356822,400
1598871718.499891043,1.416542,0.076591,1.493753,400
1598871718.533981085,1.471432,0.071181,1.542993,400
1598871718.567852020,1.441033,0.071870,1.513403,400
1598871718.600888729,1.368481,0.072271,1.441132,400
1598871718.634940147,1.319071,0.070811,1.390372,400
1598871718.672769308,1.353762,0.071100,1.425302,400
1598871718.703389168,1.498133,0.071480,1.570023,400
1598871718.736266613,1.150780,0.069860,1.220900,400
1598871718.768390894,1.344412,0.071201,1.416033,400
1598871718.802093506,1.396842,0.070120,1.467402,400
1598871718.838661432,1.349851,0.075671,1.425912,400
1598871718.870683670,1.522123,0.074771,1.597304,400
1598871718.903482914,1.605044,0.070411,1.675915,400
1598871718.937211037,1.314731,0.070870,1.386151,400
1598871718.971013784,1.444933,0.072020,1.517793,400
1598871719.005102634,1.459173,0.069780,1.529343,400
1598871719.037505150,1.378842,0.071411,1.450843,400
1598871719.072600126,1.350871,0.071231,1.422492,400
1598871719.104973793,1.362852,0.070111,1.433363,400
1598871719.139446497,1.270781,0.070950,1.342131,400
1598871719.171954393,1.469663,0.070490,1.540583,400
1598871719.205859423,1.529993,0.070391,1.600824,400
1598871719.240551233,1.255041,0.071701,1.327202,400
1598871719.272994757,1.270341,0.069080,1.339881,400
1598871719.306201696,1.405462,0.070651,1.476773,400
1598871719.340650320,1.368232,0.072450,1.441142,400
1598871719.373936892,1.464653,0.070380,1.535503,400
1598871719.407248497,1.325591,0.074641,1.400632,400
1598871719.443137407,1.502223,0.141421,1.646254,400
1598871719.474198580,2.820865,0.164771,2.990486,398
1598871719.507960081,1.534343,0.146351,1.683614,400
1598871719.543025255,1.585763,0.150881,1.739864,400
